"user_id","review_count.x","name.x","fans","average_stars","business_id","stars","date","latitude","longitude","label","name.y","review_count.y","countRbyU"
"fjbpU02pon24dcCFI4hsgQ",13,"Tiffany",0,4,"1OA1jo0GlK9sf68f00w8ZQ",4,2016-06-30,33.43491,-111.9254,1,"In-N-Out Burger",324,7
"fjbpU02pon24dcCFI4hsgQ",13,"Tiffany",0,4,"Bc4DoKgrKCtCuN-0O5He3A",5,2016-06-30,33.5837,-111.8837,1,"Sweet Republic",592,7
"fjbpU02pon24dcCFI4hsgQ",13,"Tiffany",0,4,"RLjA7TBXJfyqDfPuVCcrtQ",4,2016-07-06,33.52868,-111.9727,1,"Prado",106,7
"Rmn3IKQ0qihXDY5_u-6h5g",33,"Erica",1,3.46,"iz7CE0-jUgo3UU6DJbpv-Q",4,2011-09-01,33.63885,-112.3682,1,"My Favorite Martin's Restaurant",6,31
"Rmn3IKQ0qihXDY5_u-6h5g",33,"Erica",1,3.46,"wKyPsocYcn6kqx2gNWJO_Q",4,2011-01-19,33.63682,-112.359,1,"Irish Wolfhound",203,31
"Rmn3IKQ0qihXDY5_u-6h5g",33,"Erica",1,3.46,"MhkZLdUFaHt5SDcQcqOWQg",3,2011-09-10,33.64072,-112.3545,1,"Fresh Wasabi Sushi & Grill",166,31
"Rmn3IKQ0qihXDY5_u-6h5g",33,"Erica",1,3.46,"3d0y9LYnu9QavNLRbXReTQ",1,2011-09-10,33.63853,-112.357,1,"Cobblestone Auto Spa",86,31
"Rmn3IKQ0qihXDY5_u-6h5g",33,"Erica",1,3.46,"BFQ_fbBX1gZHrXYz9atsdQ",5,2012-05-25,33.47792,-112.2603,1,"West Valley Women's Care",34,31
"Rmn3IKQ0qihXDY5_u-6h5g",33,"Erica",1,3.46,"W0uhq4kyAlyd_IQC882hig",1,2011-03-02,33.65019,-112.3656,1,"Zen's Cafe",21,31
"Rmn3IKQ0qihXDY5_u-6h5g",33,"Erica",1,3.46,"W0uhq4kyAlyd_IQC882hig",2,2011-09-29,33.65019,-112.3656,1,"Zen's Cafe",21,31
"Rmn3IKQ0qihXDY5_u-6h5g",33,"Erica",1,3.46,"84c2it9SM3XajJHltybpgg",5,2011-03-08,33.63636,-112.3583,1,"Healthy Habits Massage",23,31
"Rmn3IKQ0qihXDY5_u-6h5g",33,"Erica",1,3.46,"-h-q6zTIdPlkz9BDP11sBg",5,2011-02-27,33.51023,-112.0275,1,"Seasons 52",444,31
"Rmn3IKQ0qihXDY5_u-6h5g",33,"Erica",1,3.46,"-h-q6zTIdPlkz9BDP11sBg",5,2011-08-09,33.51023,-112.0275,1,"Seasons 52",444,31
"Rmn3IKQ0qihXDY5_u-6h5g",33,"Erica",1,3.46,"-h-q6zTIdPlkz9BDP11sBg",5,2012-05-08,33.51023,-112.0275,1,"Seasons 52",444,31
"Rmn3IKQ0qihXDY5_u-6h5g",33,"Erica",1,3.46,"ypEtwQHobNJCZvPONO38WQ",5,2011-09-29,33.494,-112.3555,1,"Litchfield's",79,31
"Rmn3IKQ0qihXDY5_u-6h5g",33,"Erica",1,3.46,"-0D_CYhlD2ILkmLR0pBmnA",2,2012-05-08,33.55149,-112.2701,1,"Olive Gourmet",10,31
"Rmn3IKQ0qihXDY5_u-6h5g",33,"Erica",1,3.46,"yqTromUJgF6Ll7VVo4iF0A",4,2011-11-30,33.63907,-112.3532,1,"Five Guys Burgers and Fries",71,31
"Rmn3IKQ0qihXDY5_u-6h5g",33,"Erica",1,3.46,"AQKuWuuH_0jLAYpU2VK9Eg",1,2016-01-27,33.58061,-112.263,1,"Exclusive Flowers and Gifts",5,31
"Rmn3IKQ0qihXDY5_u-6h5g",33,"Erica",1,3.46,"dJvUc4ViWEJ0NJfQtYo7xg",2,2011-08-09,33.54003,-111.928,1,"The Scottsdale Plaza Resort",158,31
"Rmn3IKQ0qihXDY5_u-6h5g",33,"Erica",1,3.46,"B-urUvRjp0GJ8-Kos2Rjrw",3,2011-08-09,33.546,-111.9693,1,"Remington's Restaurant",93,31
"Rmn3IKQ0qihXDY5_u-6h5g",33,"Erica",1,3.46,"B5wsyPeSkonM4DNZOe3xbw",4,2011-03-02,33.4647,-112.2798,1,"Molina Bridal",12,31
"Rmn3IKQ0qihXDY5_u-6h5g",33,"Erica",1,3.46,"2TOSQBwDdj1C16yDMkl-PA",1,2011-11-30,33.60891,-112.2674,1,"Spectra Eye Institute",7,31
"Rmn3IKQ0qihXDY5_u-6h5g",33,"Erica",1,3.46,"pkCcKwdDAhRFLe2cxaEgEg",4,2011-09-01,33.64105,-112.3583,1,"Caramba Fresh Mexican Food",77,31
"Rmn3IKQ0qihXDY5_u-6h5g",33,"Erica",1,3.46,"pkCcKwdDAhRFLe2cxaEgEg",4,2013-02-14,33.64105,-112.3583,1,"Caramba Fresh Mexican Food",77,31
"Rmn3IKQ0qihXDY5_u-6h5g",33,"Erica",1,3.46,"x55m0oB4eVv6pCnxR_9K4g",5,2011-09-29,33.9662,-112.7428,1,"El Ranchero Restaurant",159,31
"Rmn3IKQ0qihXDY5_u-6h5g",33,"Erica",1,3.46,"_NdSC-4rLBUGLVR2aas8zQ",4,2011-09-02,33.46627,-112.4782,1,"Waddells Longhorn Corral",39,31
"Rmn3IKQ0qihXDY5_u-6h5g",33,"Erica",1,3.46,"qwmHm3s8p7J12AIY6Co8HQ",4,2011-09-02,33.63983,-112.2209,1,"Pita Jungle",297,31
"Rmn3IKQ0qihXDY5_u-6h5g",33,"Erica",1,3.46,"8T5svijmw6DwDy8-1ZRFSg",4,2011-03-01,33.61128,-112.3592,1,"Bronco Billy's Pizza",12,31
"Rmn3IKQ0qihXDY5_u-6h5g",33,"Erica",1,3.46,"r4AG1WXCRWkZKQctrcy9FA",3,2011-02-27,33.55379,-112.2699,1,"Grimaldi's Pizzeria",316,31
"Rmn3IKQ0qihXDY5_u-6h5g",33,"Erica",1,3.46,"r4AG1WXCRWkZKQctrcy9FA",4,2013-02-14,33.55379,-112.2699,1,"Grimaldi's Pizzeria",316,31
"Rmn3IKQ0qihXDY5_u-6h5g",33,"Erica",1,3.46,"pyU4pTX19Rkbb23CG_tA5Q",4,2011-06-01,33.61045,-112.3568,1,"Great Clips",11,31
"Rmn3IKQ0qihXDY5_u-6h5g",33,"Erica",1,3.46,"pyU4pTX19Rkbb23CG_tA5Q",4,2011-08-09,33.61045,-112.3568,1,"Great Clips",11,31
"Rmn3IKQ0qihXDY5_u-6h5g",33,"Erica",1,3.46,"pyU4pTX19Rkbb23CG_tA5Q",5,2011-09-29,33.61045,-112.3568,1,"Great Clips",11,31
"Rmn3IKQ0qihXDY5_u-6h5g",33,"Erica",1,3.46,"5Feaj6aixO_QxKFnkHf3xg",4,2011-01-19,33.51607,-112.0296,1,"Arizona Biltmore",373,31
"ad0IMns_WeKgppfV1r4SeA",2,"Janae",0,5,"ASOiJ8MmbBTgK2D1_MQrqg",5,2014-11-03,36.11244,-115.1716,2,"Eiffel Tower Restaurant",1218,1
"3blGv2-eRHvuU1BUfBOy3g",1,"Richard",0,4,"EIb8hWJa1BT49GmHDvjuJg",4,2014-04-29,33.60447,-112.3601,1,"Kegs, Corks And Forks",36,1
"IVOx_MM7X4UHl13EDoMg-w",25,"Andrey",3,4,"sIyHTizqAiGu12XMLX3N3g",3,2015-04-15,36.11585,-115.1762,2,"Bacchanal Buffet",5216,2
"IVOx_MM7X4UHl13EDoMg-w",25,"Andrey",3,4,"z3SyT8blMIhsZNvKJgKcRA",4,2015-04-15,36.11677,-115.1746,2,"Caesars Palace Las Vegas Hotel & Casino",1952,2
"h0HZQPyDbQEKBghoXfm_Xw",4,"CJ",0,5,"irsK7RjHAe91JVtGCL2rKw",5,2014-07-20,33.48587,-112.3625,1,"Amigo Plumbing & Rooter of Phoenix Arizona",15,4
"h0HZQPyDbQEKBghoXfm_Xw",4,"CJ",0,5,"cBwc3dhdHw0emmg9nd5SXw",5,2015-03-15,33.49267,-112.3801,1,"Royal Jasmine Thai Restaurant",189,4
"h0HZQPyDbQEKBghoXfm_Xw",4,"CJ",0,5,"D10U9_7yvW3LbejSEfV25w",5,2015-03-15,33.62289,-111.9294,1,"Bobby's Restaurant and Lounge",157,4
"h0HZQPyDbQEKBghoXfm_Xw",4,"CJ",0,5,"l4XfTBGn8hSgXMZMcsdPIg",5,2015-03-15,33.45207,-112.3943,1,"The UPS Store",7,4
"8b0MLOvrn0X-F8Bges-kiA",100,"Alison",0,3.79,"6qXQQOWdUZiJmWVqkWB-3w",4,2008-02-05,36.1286,-115.1712,2,"Il Fornaio",426,3
"8b0MLOvrn0X-F8Bges-kiA",100,"Alison",0,3.79,"Ensu96ecI0OReupNS2x7ig",5,2008-02-05,36.10252,-115.1742,2,"Gallagher's Steakhouse",812,3
"8b0MLOvrn0X-F8Bges-kiA",100,"Alison",0,3.79,"HMr_KN63f6MzM9h8Wije3Q",4,2008-02-05,36.10206,-115.1744,2,"New York New York Hotel Casino",1491,3
"xF3MOm4dP4nJLP1ySZeYGQ",1,"Janine",0,1,"rUCOEg_hFa2b68F6Uw1pmw",1,2016-05-01,33.40011,-111.8576,1,"Gr8 Arizona Car Wash",5,1
"PcV-IpCiwkqFGlAyPaS1xw",38,"Saleem",0,4.55,"KVq-1WEJNKK2NqFC7nUoRg",5,2013-11-06,33.466,-112.0955,1,"Asadero Toro",75,1
"fnGtHVDAp4trnvUKCH5Y7g",21,"Chad",1,4.05,"BuJ40Y7c_ERYmkQGoFb8zQ",1,2014-09-30,36.09938,-115.171,2,"Tropicana Las Vegas",1120,1
"Qq2p-S_A5fFRCxAyTeUbWg",2,"Jeanette",0,5,"XL2vnK5Hg5yZjl-v27KybQ",5,2016-03-02,33.46377,-112.273,1,"Pieology Pizzeria",92,1
"Yj9bIugawvxx0Dpg8NMf_A",1,"David",0,5,"15srJBiBZBt0iKsWSABwRg",5,2013-12-15,36.21933,-115.3258,2,"Sushi Bomb",258,1
"55zXyOk90L95a4LQ3nkxDg",30,"Susan",0,4.07,"8gzwqbiqJ6126_myoDchGw",1,2016-02-11,33.41239,-111.5511,1,"Los Gringos Locos",105,7
"55zXyOk90L95a4LQ3nkxDg",30,"Susan",0,4.07,"8gzwqbiqJ6126_myoDchGw",1,2016-02-11,33.41239,-111.5511,1,"Los Gringos Locos",105,7
"55zXyOk90L95a4LQ3nkxDg",30,"Susan",0,4.07,"BO_TJFFJyXu8i2rW83hG3g",5,2016-02-12,33.50578,-111.9482,1,"Relish Burger Bistro",89,7
"55zXyOk90L95a4LQ3nkxDg",30,"Susan",0,4.07,"aGbjLWzcrnEx2ZmMCFm3EA",5,2015-04-22,36.11011,-115.1723,2,"Gordon Ramsay BurGR",4620,7
"55zXyOk90L95a4LQ3nkxDg",30,"Susan",0,4.07,"s5-VDvUqyYnD8RG3LPqnbQ",4,2015-04-22,36.11515,-115.1723,2,"Giada",1751,7
"55zXyOk90L95a4LQ3nkxDg",30,"Susan",0,4.07,"DO3Gk17RyJVW7zYMCtYPnw",5,2015-04-22,36.11712,-115.1748,2,"Mesa Grill",2643,7
"55zXyOk90L95a4LQ3nkxDg",30,"Susan",0,4.07,"gUt-pPUpOVVhaCFC8-E4yQ",4,2016-02-12,33.49897,-111.9266,1,"Geisha A Go Go",455,7
"w48LlyqiUNOiDq3KLD4Y7w",2,"Connor",0,5,"LUToWgPZ7zvTfN8zIl0ZoA",5,2016-03-06,36.10139,-115.1322,2,"Desert Wireless iPhone Repair",671,2
"w48LlyqiUNOiDq3KLD4Y7w",2,"Connor",0,5,"OVuVPBSkCPCNCuc25Tn-Vw",5,2016-02-08,36.12731,-115.2244,2,"Karaoke Q Studio",582,2
"Mo6Y-zgAQOF2xGOSJDNYTg",30,"Steven",1,3.2,"LXrq0Fw6MCz70KMA928ldQ",4,2014-07-10,36.14427,-115.1918,2,"Herbs & Rye",779,9
"Mo6Y-zgAQOF2xGOSJDNYTg",30,"Steven",1,3.2,"TN49j3bUJr3fuKCJkCatSA",2,2015-08-03,36.09978,-115.1726,2,"Bacio",96,9
"Mo6Y-zgAQOF2xGOSJDNYTg",30,"Steven",1,3.2,"yCWE5Xy2Bz_O87Ntg7j-9A",1,2013-01-22,36.10278,-115.136,2,"AA Printing Service",16,9
"Mo6Y-zgAQOF2xGOSJDNYTg",30,"Steven",1,3.2,"dKsJfvaTEGhXpJo3KRtx9w",4,2012-09-09,36.01314,-115.1361,2,"Shabu Grill",241,9
"Mo6Y-zgAQOF2xGOSJDNYTg",30,"Steven",1,3.2,"VdY6qe9afspFwsbzX1HsOQ",1,2014-07-02,36.12476,-115.1706,2,"Señor Frog's",519,9
"Mo6Y-zgAQOF2xGOSJDNYTg",30,"Steven",1,3.2,"uNlyL9PbetafZaeIewUhuQ",5,2014-01-08,36.05583,-115.12,2,"Daisho Sushi",199,9
"Mo6Y-zgAQOF2xGOSJDNYTg",30,"Steven",1,3.2,"K845ZDttFfx99zQ-0aE2tA",1,2012-08-23,33.43321,-111.9033,1,"Cadillac Ranch",178,9
"Mo6Y-zgAQOF2xGOSJDNYTg",30,"Steven",1,3.2,"_FBnbgbEwaZshbuoUoSBfA",5,2013-12-20,36.1143,-115.1991,2,"Simon Restaurant and Lounge",363,9
"Mo6Y-zgAQOF2xGOSJDNYTg",30,"Steven",1,3.2,"JauLZ0TL3D3VIGtSnStzhA",5,2012-12-10,36.12356,-115.1687,2,"First Food & Bar",363,9
"Iq_MQaIbDZWkbEWuEZZXxQ",22,"James",0,3.91,"ML1RJdeZ7bbfMrHvJ7m99A",4,2009-09-23,33.50948,-112.0602,1,"Oregano's Pizza Bistro",393,2
"Iq_MQaIbDZWkbEWuEZZXxQ",22,"James",0,3.91,"ML1RJdeZ7bbfMrHvJ7m99A",4,2009-09-23,33.50948,-112.0602,1,"Oregano's Pizza Bistro",393,2
"Svf2sZk5o-mKE39PcgUv5g",2,"Daniel",0,1,"1fjgZaW6_qTYoAaSCfI-VQ",1,2016-04-16,36.01136,-115.1758,2,"South Point Hotel, Casino & Spa",1102,2
"Svf2sZk5o-mKE39PcgUv5g",2,"Daniel",0,1,"1fjgZaW6_qTYoAaSCfI-VQ",1,2016-04-20,36.01136,-115.1758,2,"South Point Hotel, Casino & Spa",1102,2
"gpM_I9vE4zD2IBD5UR_3Cw",1,"Adam",0,5,"LuAClnM_sUmLbFsK4ODWiw",5,2016-05-12,36.12988,-115.2764,2,"Sen of Japan",380,1
"p8s6fmNmOvfxI2ae0tj2rA",65,"Bubbles",2,4.12,"atZRx6Ecv_hLxuow7vstCQ",4,2015-06-01,33.49319,-112.9403,1,"El Dorado Hot Springs",42,1
"XWgANTiz5yjcwZCG4jjPEg",2,"Wendy",0,4,"Qr232ykh-d73aAKQqfdu8Q",4,2013-04-06,33.49468,-111.9178,1,"The Coffee Bean & Tea Leaf",51,1
"Tj6Whu78PxJ3rljODBqt9w",4,"Sean",0,4.75,"dnnfPd4jHtsDTEh3oxNz6g",4,2015-04-24,33.30193,-111.8404,1,"Affordable Appliance Repair Group",27,4
"Tj6Whu78PxJ3rljODBqt9w",4,"Sean",0,4.75,"7jZPyx3CrnLn8l8V08fsCw",5,2016-03-15,33.46645,-112.0655,1,"$59 Rooter & Plumbing Service",190,4
"Tj6Whu78PxJ3rljODBqt9w",4,"Sean",0,4.75,"UrnRSzly4onGLUzZQrbT0A",5,2011-06-07,33.56908,-111.8899,1,"Yo Pauly's NY Pizza Co.",115,4
"Tj6Whu78PxJ3rljODBqt9w",4,"Sean",0,4.75,"ShUSw5yD7EFWBOiq_CuHMQ",5,2011-06-04,33.58115,-111.9273,1,"RedSeven Computer Repair",36,4
"bO5Da3QAx4V6QnLgJwzY7w",9,"Tony",0,4.11,"65EJzWvIUnE1YwpfW6Jl1Q",3,2013-04-14,36.11928,-115.1713,2,"Harrah's Las Vegas Hotel & Casino",1034,1
"pX1-TL37quWFEnrS64wiSw",1,"Karla",0,5,"Md6b40dplJRSaxsu0_usgg",5,2013-06-27,33.49614,-111.9294,1,"Bronzeology: the Art of Custom Airbrush Tanning",37,1
"oaedPyKHaDPvG090ZHpOpA",3,"Vicki",0,3,"JDwVex4yni5pLVhFeCYH3w",5,2016-01-16,33.67418,-112.0283,1,"Spaworks",6,2
"oaedPyKHaDPvG090ZHpOpA",3,"Vicki",0,3,"JDwVex4yni5pLVhFeCYH3w",5,2016-01-16,33.67418,-112.0283,1,"Spaworks",6,2
"kI8BMwKl9UzDuDAVOmekBw",2,"Mayrasol",0,5,"uNfC2hnvzNIRUMwLe-Q6Ew",5,2016-07-04,36.12509,-115.1699,2,"Marvel Avenger's STATION",33,1
"3wbf-_xYTkGBNqM-dB7MDQ",15,"John",0,3.87,"X6PFtUdbCIOrr0r5suKlRg",1,2014-11-29,33.39516,-111.9783,1,"Big Wa Chinese",31,4
"3wbf-_xYTkGBNqM-dB7MDQ",15,"John",0,3.87,"1yx2zLskVTe5WQdYjL2Apw",4,2012-12-10,36.14405,-115.2025,2,"Egg & I",2089,4
"3wbf-_xYTkGBNqM-dB7MDQ",15,"John",0,3.87,"cgFiAUsYCiw9RBX4SgkZUA",2,2013-12-30,36.15728,-115.3336,2,"Terra Rossa",103,4
"3wbf-_xYTkGBNqM-dB7MDQ",15,"John",0,3.87,"RhbOa-Ft3sZB4B_1j5LfyA",4,2013-12-31,36.08877,-115.2073,2,"Mr. Mamas",1141,4
"evTHiswAEZwyCtTGpvGTpw",8,"Christophe",0,3.62,"WT-v-DgQvW38DewVyTLdTA",4,2013-10-06,36.13698,-115.1636,2,"Circus Circus Las Vegas Hotel and Casino",1592,1
"qPhE6yymMS3rM-S3EH8kWg",32,"Stacy",2,4,"CqmCV_6NV3pwYXkjDtG9bQ",5,2015-11-05,33.41123,-111.8522,1,"Elegant Reflections",34,22
"qPhE6yymMS3rM-S3EH8kWg",32,"Stacy",2,4,"TxVwBDXmtReAfJrcnSOu2A",5,2015-07-02,33.33614,-111.8742,1,"Lee & Lee Acupuncture & Chinese Herbs",5,22
"qPhE6yymMS3rM-S3EH8kWg",32,"Stacy",2,4,"CqmCV_6NV3pwYXkjDtG9bQ",5,2015-11-05,33.41123,-111.8522,1,"Elegant Reflections",34,22
"qPhE6yymMS3rM-S3EH8kWg",32,"Stacy",2,4,"TxVwBDXmtReAfJrcnSOu2A",5,2015-07-02,33.33614,-111.8742,1,"Lee & Lee Acupuncture & Chinese Herbs",5,22
"qPhE6yymMS3rM-S3EH8kWg",32,"Stacy",2,4,"Gox0yesYC6czXMgIGAa_OQ",5,2014-06-21,33.43033,-111.9035,1,"Massage Envy - Tempe Marketplace",67,22
"qPhE6yymMS3rM-S3EH8kWg",32,"Stacy",2,4,"K75cg1mKb54q1yJDN6C0Mg",5,2014-06-17,33.452,-111.788,1,"Dutch Brothers Coffee",61,22
"qPhE6yymMS3rM-S3EH8kWg",32,"Stacy",2,4,"84LsDFMGEzQEe1f7V5X1vQ",5,2014-06-19,33.37962,-111.757,1,"Hair-Do Salon",29,22
"qPhE6yymMS3rM-S3EH8kWg",32,"Stacy",2,4,"U6oNWTxVTnuuCL0BPRZCSg",1,2014-06-15,33.54149,-111.8854,1,"UltraStar Cinemas",121,22
"qPhE6yymMS3rM-S3EH8kWg",32,"Stacy",2,4,"ire64v4ZquitAVF2_KIPqA",1,2014-06-15,33.53852,-111.8696,1,"The Spa at Talking Stick Resort",34,22
"qPhE6yymMS3rM-S3EH8kWg",32,"Stacy",2,4,"dHgoX3L2AKYixgH8hmJjfA",5,2015-03-24,33.44856,-112.0737,1,"One Coffee Co",95,22
"qPhE6yymMS3rM-S3EH8kWg",32,"Stacy",2,4,"C51teWZIJIEGVYFTijaw_w",4,2014-06-19,33.43258,-111.8717,1,"Chick-fil-A",58,22
"qPhE6yymMS3rM-S3EH8kWg",32,"Stacy",2,4,"2boDLxiH__m9Q0ApTJTwQQ",3,2014-06-17,33.43753,-111.7886,1,"Dunkin' Donuts",36,22
"qPhE6yymMS3rM-S3EH8kWg",32,"Stacy",2,4,"SgSv46U_dBf7qbPZy6h0aw",5,2014-06-15,33.49969,-111.9176,1,"Thai Royal Massage",102,22
"qPhE6yymMS3rM-S3EH8kWg",32,"Stacy",2,4,"8_QGDjj92cNcxBP6wZ1lpQ",5,2014-06-19,33.4523,-111.7895,1,"European Nails",10,22
"qPhE6yymMS3rM-S3EH8kWg",32,"Stacy",2,4,"ndvM5YgnVU-7LLC1QKjPNA",5,2015-06-26,33.3812,-111.7574,1,"Orangetheory Fitness Dana Park",24,22
"qPhE6yymMS3rM-S3EH8kWg",32,"Stacy",2,4,"2Z1F6mARzg46JdNgGhlvYQ",5,2015-04-14,33.45128,-111.7326,1,"GoWireless Verizon Authorized Retailer",14,22
"qPhE6yymMS3rM-S3EH8kWg",32,"Stacy",2,4,"1E3V7dhRMo-9Yo3lE4G7qA",1,2015-07-28,33.29655,-111.8756,1,"Valley Women for Women",38,22
"qPhE6yymMS3rM-S3EH8kWg",32,"Stacy",2,4,"64EnVgsZ4RwQR5UrwgniUw",5,2014-12-20,33.46719,-111.6854,1,"Orangetheory Fitness East Mesa - Red Mountain",38,22
"qPhE6yymMS3rM-S3EH8kWg",32,"Stacy",2,4,"3x3tJ8lGU1Y4wLqfHtqU1A",3,2014-06-19,33.43657,-111.7897,1,"Barro's Pizza",82,22
"qPhE6yymMS3rM-S3EH8kWg",32,"Stacy",2,4,"is7I7zd8Mi1m2Ow_EVw8FA",5,2015-08-06,33.4522,-111.77,1,"Sandy & Son's Auto Service",7,22
"qPhE6yymMS3rM-S3EH8kWg",32,"Stacy",2,4,"JGaszk_Jm-iyxiIVPYdobg",5,2014-06-19,33.45152,-111.7639,1,"Bark Avenue Pet Supply",19,22
"qPhE6yymMS3rM-S3EH8kWg",32,"Stacy",2,4,"MpbVyyqTuZZKzHvrTw4Npg",5,2014-06-22,33.45094,-111.7355,1,"Cafe Mix",174,22
"hqIhw3jgc9K7DppcWEY4fw",7,"Greg",1,3.86,"zNzJkzZxPTeTbRIRfeU9_Q",4,2011-07-03,35.99495,-115.2062,2,"Rise & Shine - A Steak & Egg Place",884,3
"hqIhw3jgc9K7DppcWEY4fw",7,"Greg",1,3.86,"9OFr3nlEDwncUNgbqFKd5w",4,2011-09-10,36.04506,-115.2441,2,"Pin Kaow Thai",282,3
"hqIhw3jgc9K7DppcWEY4fw",7,"Greg",1,3.86,"-tsCj7HZ1TT548bcz8U3ZQ",5,2011-07-03,36.03727,-115.1984,2,"Famous Dave's",223,3
"dbyAaE5zF6YHnY9klsyooQ",10,"Rod",1,3.4,"7UzV8nbk1Atz9NVASJfR0g",5,2015-11-15,36.07203,-115.1793,2,"Shelby American",44,1
"w7TmwlyofvTXkB5091ZF9g",5,"Sandi",0,4.25,"r1YB-iVpNM8oP2eEqyaVbg",5,2016-07-18,36.13501,-115.1714,2,"El Dorado Cantina",1922,1
"a5akJQ4EemHb4uXk8T_3wQ",5,"Shawn",0,4.6,"05fTEsjUPVo5jks8PpNKCQ",5,2016-01-04,36.13218,-115.1771,2,"Rollin Smoke Barbeque",1844,5
"a5akJQ4EemHb4uXk8T_3wQ",5,"Shawn",0,4.6,"sih8j621A66QoiUFues5qQ",5,2016-01-04,36.16788,-115.1406,2,"Carson Kitchen",1093,5
"a5akJQ4EemHb4uXk8T_3wQ",5,"Shawn",0,4.6,"VITfBcUDd5Gigq8H1MU8Hg",5,2015-04-20,36.14574,-115.1883,2,"Rebel Republic",166,5
"a5akJQ4EemHb4uXk8T_3wQ",5,"Shawn",0,4.6,"5Uvo_vzHI0Qm5faswlMfpQ",5,2015-04-20,36.11241,-115.1756,2,"Lago",364,5
"a5akJQ4EemHb4uXk8T_3wQ",5,"Shawn",0,4.6,"pgQ6o3Xyv4K69kTXp8z7Yw",3,2016-01-04,36.15119,-115.3328,2,"Public School 702",698,5
"-aQCqgvTNE8A_OYcs1NgQw",16,"Mike",0,4.41,"hAgtic2abji61215w8_OVw",4,2014-10-27,36.21112,-115.2497,2,"Aces & Ales",264,3
"-aQCqgvTNE8A_OYcs1NgQw",16,"Mike",0,4.41,"6_3QPRIym6QXqW4DTVvXmg",5,2014-10-12,36.15279,-115.2424,2,"Hooligans Bar",74,3
"-aQCqgvTNE8A_OYcs1NgQw",16,"Mike",0,4.41,"00xD3o61AjrGOpEHiGPEwg",4,2015-12-04,33.42161,-111.9506,1,"Taco Shack",58,3
"UaLw3nYbAVY34V43T5cJcA",3,"Cindy",0,5,"9xjzoqsGZ01kowWqBD7SNg",5,2016-02-06,33.41606,-111.6666,1,"Apache Sands Service Center",103,2
"UaLw3nYbAVY34V43T5cJcA",3,"Cindy",0,5,"6oRAC4uyJCsJl1X0WZpVSA",5,2015-10-12,33.41427,-111.9135,1,"Haji-Baba",604,2
"Vy4GylHIZ-7KJnDurJIVzg",56,"Jenny",0,2.89,"4fNkABBDDm_lXVJxVGdViw",5,2016-02-16,33.43934,-112.5569,1,"Wendy's",20,4
"Vy4GylHIZ-7KJnDurJIVzg",56,"Jenny",0,2.89,"3mTB-FvW_baE2MKAPfiXgQ",3,2016-01-30,33.46127,-112.1703,1,"Travelers Inn",16,4
"Vy4GylHIZ-7KJnDurJIVzg",56,"Jenny",0,2.89,"K4VHuqUFwc4eeC8LkMLyTA",5,2016-01-30,33.46209,-112.1859,1,"Waffle House",44,4
"Vy4GylHIZ-7KJnDurJIVzg",56,"Jenny",0,2.89,"BEDbyHfEjh-_qu2-r1uz5Q",4,2016-02-13,36.04351,-115.1864,2,"Taco Time",28,4
"ZY5ENzNeyDuuuU1zYhR5uQ",1,"Nicole",0,1,"uKXKBHxbRNg9qd-bhMcxhg",1,2015-04-01,36.14382,-115.2596,2,"Somerset Dental",25,1
"XYJ2mY50vuudayoO6rK4_Q",5,"Robert",0,4,"pDBw8tWTDrw97uSpcJTwKA",1,2014-10-26,36.12595,-115.1895,2,"OTM Fight Shop",20,3
"XYJ2mY50vuudayoO6rK4_Q",5,"Robert",0,4,"8HCC8NuJmdHnEg2XC00NPg",5,2012-01-23,36.13496,-115.2785,2,"Pan Asian",536,3
"XYJ2mY50vuudayoO6rK4_Q",5,"Robert",0,4,"GGqiF6EfAaXDTWKw7WEIYw",5,2014-05-21,36.08372,-115.1196,2,"The Green Regime",23,3
"qtaXru23k-37b5L5jLDJOQ",178,"Fernanda",17,4.05,"vSf0pqvaLp5sVSjJPeOqqQ",4,2014-03-03,36.10832,-115.1741,2,"Todd English P.U.B.",1233,4
"qtaXru23k-37b5L5jLDJOQ",178,"Fernanda",17,4.05,"cN6qpVw6RaSrSI-JGGF4Tw",4,2014-03-03,36.10975,-115.1739,2,"Jaleo",944,4
"qtaXru23k-37b5L5jLDJOQ",178,"Fernanda",17,4.05,"5paMI5Hhciyl09yGpzdoJw",2,2014-03-03,36.12394,-115.1678,2,"The Palazzo Las Vegas",1940,4
"qtaXru23k-37b5L5jLDJOQ",178,"Fernanda",17,4.05,"NsnZ5GhagXBKrCOelxVQxw",5,2014-03-03,36.12398,-115.1678,2,"SUSHISAMBA - Las Vegas",1727,4
"SDLkBmzsHf1S8N3WQBi_aw",14,"L",0,3.64,"jf67Z1pnwElRSXllpQHiJg",3,2012-05-01,36.08502,-115.151,2,"McCarran International Airport",2736,1
"nYUYm_CbYsZK1LDk4ZLdhA",17,"Jeremy",1,4,"kErvQNp9FZK4-TE3CqHXFQ",4,2013-09-07,36.09923,-115.2968,2,"Starbucks",70,16
"nYUYm_CbYsZK1LDk4ZLdhA",17,"Jeremy",1,4,"kwPNepENdg2hE-h8Bl2R0g",5,2013-08-31,36.27698,-115.138,2,"New Frontier Armory",78,16
"nYUYm_CbYsZK1LDk4ZLdhA",17,"Jeremy",1,4,"TY_GEhNjUikSvCG2fS2ZEw",4,2013-09-07,36.27083,-115.2685,2,"Gamestop",18,16
